Rinitials,Cinitials,Codedate,LSOA,IMGid,IMGdate,ADid,ASSETid,Long,Lat,ADtype,ADsize,ADprodtype,ADprod,ADbrand,Brandad,Admanagement,Price£,Pricesourcelink,Unit,Portion,Totalwt,Wtsource,Nutritionsource,Nutsourcelink,Fatdensity,Satfatdensity,Sugardensity,Sodiumdensity,Ekcaldensity,Fibredensity,Proteindensity,FVN,NPMscore,NPMstatus,ADcompliance
IW,VJ,23/05/2023,E01011363,IMG_5025.jpg,19/05/2023,AY_HFCA_26_01,AY_HFCA_26,,,12,1,5,1 click decorating centre,1Click,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_100250.jpg,19/05/2023,AY_HFCA_27_01,AY_HFCA_27,,,12,1,5,1 click decorating centre,1Click,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5026.jpg,19/05/2023,AY_HFCA_28_01,AY_HFCA_28,,,12,1,5,1 click decorating centre,1Click,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5027.jpg,19/05/2023,AY_HFCA_29_01,AY_HFCA_29,,,12,1,5,The waste team,The Waste Team,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5029.jpg,19/05/2023,AY_HFCA_30_01,AY_HFCA_30,,,12,1,5,The waste team,The Waste Team,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5030.jpg,19/05/2023,AY_HFCA_31_01,AY_HFCA_31,,,5,2,5,Deep Heat and Deep Freeze muscle massage roll on lotion,Deep Heat ,0,Elonex,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5032.jpg,19/05/2023,AY_HFCA_31_02,AY_HFCA_31,,,5,2,5,Elonex advertise here,Elonex,1,Elonex,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5033.jpg,19/05/2023,AY_HFCA_31_03,AY_HFCA_31,,,5,2,5,Elonex advertise here,Elonex,1,Elonex,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5034.jpg,19/05/2023,AY_HFCA_32_01,AY_HFCA_32,,,10,2,5,Leeds Jazz Festival,Leeds Jazz Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5034.jpg,19/05/2023,AY_HFCA_32_02,AY_HFCA_32,,,10,2,5,Ferocious (event),TAM Events,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5034.jpg,19/05/2023,AY_HFCA_32_03,AY_HFCA_32,,,10,2,5,High performance podcast live tour,High Performance Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5034.jpg,19/05/2023,AY_HFCA_32_04,AY_HFCA_32,,,10,2,5,The Commitments (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5035.jpg,19/05/2023,AY_HFCA_32_05,AY_HFCA_32,,,10,2,5,Beat Herder (festival),Beat-Herder Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5035.jpg,19/05/2023,AY_HFCA_32_06,AY_HFCA_32,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5036.jpg,19/05/2023,AY_HFCA_32_07,AY_HFCA_32,,,10,2,5,Beat Herder (festival),Beat-Herder Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5036.jpg,19/05/2023,AY_HFCA_32_08,AY_HFCA_32,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5036.jpg,19/05/2023,AY_HFCA_32_09,AY_HFCA_32,,,10,2,5,Henry Moore Institute,Henry Moore Institute,1,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5037.jpg,19/05/2023,AY_HFCA_32_10,AY_HFCA_32,,,10,2,5,The Commitments (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5037.jpg,19/05/2023,AY_HFCA_32_11,AY_HFCA_32,,,10,2,5,The Bodyguard (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5037.jpg,19/05/2023,AY_HFCA_32_12,AY_HFCA_32,,,10,2,5,Bradford Science Festival,Bradford Science Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_101855.jpg,19/05/2023,AY_HFCA_33_01,AY_HFCA_33,,,6,2,1,Mozzarella dippers with marinara sauce,TGI Fridays,1,,10,Advert,g,,228,https://www.iceland.co.uk/p/tgi-fridays-6-mozzarella-xl-dippers-228g/93240.html,3,https://www.iceland.co.uk/p/tgi-fridays-6-mozzarella-xl-dippers-228g/93240.html,19.2,7,0.5,440,314,2,13,0,14,1,1
VJ,VJ,23/05/2023,E01011363,20230519_101855.jpg,19/05/2023,AY_HFCA_33_01,AY_HFCA_33,,,6,2,1,Lightly spiced shrimp,TGI Fridays,1,,10,Advert,g,,264,https://www.iceland.co.uk/p/tgi-fridays-12-cajun-prawns-264g/87672.html,3,https://www.iceland.co.uk/p/tgi-fridays-12-cajun-prawns-264g/87672.html,13.4,5.7,0.9,840,240,1.5,12.1,0,15,1,1
VJ,VJ,23/05/2023,E01011363,20230519_101855.jpg,19/05/2023,AY_HFCA_33_01,AY_HFCA_33,,,6,2,1,Fridays Corndog,TGI Fridays,1,,10,Advert,g,28,170,https://www.tesco.com/groceries/en-GB,3,https://www.tesco.com/groceries/en-GB,21.5,5.3,3.9,560,337,0.9,10.2,0,14,1,1
VJ,VJ,23/05/2023,E01011363,20230519_101855.jpg,19/05/2023,AY_HFCA_33_01,AY_HFCA_33,,,6,2,1,Fridays sesame chicken strips,TGI Fridays,1,,10,Advert,g,,480,https://www.iceland.co.uk/p/tgi-fridays-sesame-chicken-strips-in-a-tennessee-style-glaze-480g/86996.html,3,https://www.iceland.co.uk/p/tgi-fridays-sesame-chicken-strips-in-a-tennessee-style-glaze-480g/86996.html,1.4,0.2,35.4,520,184,0.6,1.3,0,14,1,1
VJ,VJ,23/05/2023,E01011363,20230519_102007.jpg,19/05/2023,AY_HFCA_34_01,AY_HFCA_34,,,6,2,3,2-4-1 cocktails,TGI Fridays,1,,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5038.jpg,19/05/2023,AY_HFCA_35_01,AY_HFCA_35,,,6,2,5,House builder,Strata,1,,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5039.jpg,19/05/2023,AY_HFCA_36_01,AY_HFCA_36,,,1,2,3,Madri beer,Madri,0,Clear Channel,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5040.jpg,19/05/2023,AY_HFCA_37_01,AY_HFCA_37,,,1,2,5,Army recruitment,British Army,1,Clear Channel,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102650.jpg,19/05/2023,AY_HFCA_38_01,AY_HFCA_38,,,12,1,5,Tiles & Bathrooms,Al-Murad Tiles,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5041.jpg,19/05/2023,AY_HFCA_39_01,AY_HFCA_39,,,1,2,1,Sweet chilli sauce,Co-op,1,Clear Channel,2,https://shop.coop.co.uk/product/16ab2e75-c14a-45cf-a5f6-e9113863b9f9,g,,350,https://shop.coop.co.uk/product/16ab2e75-c14a-45cf-a5f6-e9113863b9f9,3,https://shop.coop.co.uk/product/16ab2e75-c14a-45cf-a5f6-e9113863b9f9,0.5,0.1,28,1160,135,0,0.5,0,17,1,1
IW,VJ,23/05/2023,E01011363,IMG_5041.jpg,19/05/2023,AY_HFCA_39_01,AY_HFCA_39,,,1,2,1,Chicken curry,Co-op,1,Clear Channel,3.75,https://shop.coop.co.uk/product/b9a02283-99e2-4645-8d88-2eb49f3fdba9,g,,400,https://shop.coop.co.uk/product/b9a02283-99e2-4645-8d88-2eb49f3fdba9,3,https://shop.coop.co.uk/product/b9a02283-99e2-4645-8d88-2eb49f3fdba9,4.4,1.2,0.5,140,118,2.3,6,0,-1,0,0
IW,VJ,23/05/2023,E01011363,IMG_5042.jpg,19/05/2023,AY_HFCA_40_01,AY_HFCA_40,,,1,2,2,Pepsi Max (can),Pepsi,0,Clear Channel,0.95,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF_W-UY4BU8TsXK2TQNYz81ir7OwDc3ZukLj-qLXyvPSUQ1wCM3PPRkaArQxEALw_wcB&gclsrc=aw.ds,ml,330,330,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF_W-UY4BU8TsXK2TQNYz81ir7OwDc3ZukLj-qLXyvPSUQ1wCM3PPRkaArQxEALw_wcB&gclsrc=aw.ds,3,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF_W-UY4BU8TsXK2TQNYz81ir7OwDc3ZukLj-qLXyvPSUQ1wCM3PPRkaArQxEALw_wcB&gclsrc=aw.ds,0,0,0,0,0.4,0,0,0,0,0,0
VJ,VJ,23/05/2023,E01011363,20230519_102710.jpg,19/05/2023,AY_HFCA_41_01,AY_HFCA_41,,,10,2,5,High performance podcast live tour,High Performance Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102710.jpg,19/05/2023,AY_HFCA_41_02,AY_HFCA_41,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102710.jpg,19/05/2023,AY_HFCA_41_03,AY_HFCA_41,,,10,2,5,Bradford Science Festival,Bradford Science Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102729.jpg,19/05/2023,AY_HFCA_41_04,AY_HFCA_41,,,10,2,5,Beat Herder (festival),Beat-Herder Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102729.jpg,19/05/2023,AY_HFCA_41_05,AY_HFCA_41,,,10,2,5,High performance podcast live tour,High Performance Podcast,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102729.jpg,19/05/2023,AY_HFCA_41_06,AY_HFCA_41,,,10,2,5,Leeds Record Fair,Kirkgate Market,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102755.jpg,19/05/2023,AY_HFCA_41_07,AY_HFCA_41,,,10,2,5,The Bodyguard (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102755.jpg,19/05/2023,AY_HFCA_41_08,AY_HFCA_41,,,10,2,5,The Commitments (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102755.jpg,19/05/2023,AY_HFCA_41_09,AY_HFCA_41,,,10,2,5,The Bodyguard (musical),The Grand Theatre & Opera House Leeds,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102817.jpg,19/05/2023,AY_HFCA_41_10,AY_HFCA_41,,,10,2,5,Of Mice and Men (play),Leeds Play House,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102817.jpg,19/05/2023,AY_HFCA_41_11,AY_HFCA_41,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102817.jpg,19/05/2023,AY_HFCA_41_12,AY_HFCA_41,,,10,2,5,Beat Herder (festival),Beat-Herder Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5045.jpg,19/05/2023,AY_HFCA_42_01,AY_HFCA_42,,,1,2,1,Maltesers dark,Maltesers,0,Clear Channel,1.5,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,g,29.33,88,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,3,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,29,18,32,80,495,0,9.6,0,23,1,1
IW,VJ,23/05/2023,E01011363,IMG_5046.jpg,19/05/2023,AY_HFCA_42_02,AY_HFCA_42,,,1,2,5,Google Pixel 7 Pro,Vodafone,0,Clear Channel,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5047.jpg,19/05/2023,AY_HFCA_42_03,AY_HFCA_42,,,1,2,5,Samsung Galaxy S23,Vodafone,0,Clear Channel,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_102739.jpg,19/05/2023,AY_HFCA_43_01,AY_HFCA_43,,,12,1,5,Tiles & Bathrooms,Al-Murad Tiles,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5050.jpg,19/05/2023,AY_HFCA_44_01,AY_HFCA_44,,,4,3,5,Nike trainers,JD ,0,Kong Outdoor,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5051.jpg,19/05/2023,AY_HFCA_44_02,AY_HFCA_44,,,4,3,5,Addidas trainers,JD ,0,Kong Outdoor,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5053.jpg,19/05/2023,AY_HFCA_44_03,AY_HFCA_44,,,4,3,2,Lucozade sport zero sugar hydration,Lucozade,0,Kong Outdoor,3.5,https://www.tesco.com/groceries/en-GB/products/313943471,ml,500,500,https://www.lucozade.com/product/lucozade-sport/bottles/lucozade-sport-zero/lucozade-sport-zero-raspberry-and-passion-fruit-12-x-500ml/6581/,1,https://www.lucozade.com/product/lucozade-sport/bottles/lucozade-sport-zero/lucozade-sport-zero-raspberry-and-passion-fruit-12-x-500ml/6581/,0,0,0.1,28,1,0,0,0,0,0,0
IW,VJ,23/05/2023,E01011363,IMG_5054.jpg,19/05/2023,AY_HFCA_45_01,AY_HFCA_45,,,1,2,1,Moroccan style meatball tagine sauce,Al'fez,0,Clear Channel,2.65,https://www.tesco.com/groceries/en-GB/products/306824719,g,112.5,450,https://www.tesco.com/groceries/en-GB/products/306824719,1,https://www.alfez.com/products/moroccan-meatball-tagine-sauce/,5.1,0.4,10,176,104,2,1.2,33,2,0,0
VJ,VJ,23/05/2023,E01011363,20230519_103010.jpg,19/05/2023,AY_HFCA_46_01,AY_HFCA_46,,,1,2,1,McDonald's spicy BIG tasty,McDonald's,0,Clear Channel,6.49,McDonald's app,g,300,300,"SL image big tasty with bacon (minus onion, 10g)",2,https://www.mcdonalds.com/gb/en-gb/product/spicy-big-tasty.html,15.33,6.33,2.97,480,270.33,1.37,16.67,15.67,13,1,1
IW,VJ,23/05/2023,E01011363,IMG_5055.jpg,19/05/2023,AY_HFCA_47_01,AY_HFCA_47,,,6,2,5,Network Rail service changes,Network Rail,0,Global,,,,,,,,,,,,,,,,,,,
IW,IW,17/05/2023,E01011363,IMG_5056.JPG,19/05/2023,AY_HFCA_48_01,AY_HFCA_48,,,1,2,1,KFC Hot Wing Bucket (20 wings),KFC,0,Clear Channel,5.99,https://www.kfc.co.uk/kfc-hot-wings-bucket,g,73,1460,"FSA book, pg 58 fried chicken wing with bone",2,https://www.kfc.co.uk/nutrition-allergens?close,8.49,1.23,0.14,191.78,123.29,0,6.71,0,0,0,0
IW,VJ,23/05/2023,E01011363,IMG_5057.JPG,19/05/2023,AY_HFCA_49_01,AY_HFCA_49,,,1,2,5,Halifax Bank,Halifax Bank,1,Clear Channel,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_104728.jpg,19/05/2023,AY_HFCA_50_01,AY_HFCA_50,,,12,1,5,AMT specialist cars,AMT,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5059.JPG,19/05/2023,AY_HFCA_51_01,AY_HFCA_51,,,1,2,1,Tiramisu,Rachelli,0,Clear Channel,3.75,https://www.waitrose.com/ecom/products/rachelli-classico-tiramisu/516725-804658-804659,g,180,360,https://www.waitrose.com/ecom/products/rachelli-classico-tiramisu/516725-804658-804659,3,https://www.waitrose.com/ecom/products/rachelli-classico-tiramisu/516725-804658-804659,10,6.5,19,76,258,1.3,5.4,0,12,1,1
IW,VJ,23/05/2023,E01011363,IMG_5061.JPG,19/05/2023,AY_HFCA_52_01,AY_HFCA_52,,,1,2,1,BIG Tasty with Bacon,McDonald's,0,Clear Channel,6.09,https://mcdonalds-menu.co.uk/,g,310,310,SL image Big Tasty with Bacon = 310,2,https://www.mcdonalds.com/gb/en-gb/product/big-tasty-with-bacon.html,15.81,6.13,3.23,477.42,272.58,1.42,16.13,18.39,13,1,
IW,VJ,23/05/2023,E01011363,IMG_5062.JPG,19/05/2023,AY_HFCA_53_01,AY_HFCA_53,,,9,1,5,Gambling awareness,Ministry of Justice,0,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_105248.jpg,19/05/2023,AY_HFCA_54_01,AY_HFCA_54,,,12,1,5,AMT specialist cars,AMT,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_105252.jpg,19/05/2023,AY_HFCA_55_01,AY_HFCA_55,,,12,1,5,AMT specialist cars,AMT,1,Leeds City Council,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5063.JPG,19/05/2023,AY_HFCA_56_01,AY_HFCA_56,,,1,2,5,Women's clothing,JD Williams,1,Clear Channel,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_111821.jpg,19/05/2023,AY_HFCA_57_01,AY_HFCA_57,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5064.JPG,19/05/2023,AY_HFCA_58_01,AY_HFCA_58,,,8,3,5,Raw Dog Food,Top Raw Leeds,1,,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5065.JPG,19/05/2023,AY_HFCA_59_01,AY_HFCA_59,,,8,3,1,Grand Cru Restaurant,Grant Cru,1,,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_111852.jpg,19/05/2023,AY_HFCA_60_01,AY_HFCA_60,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5066.JPG,19/05/2023,AY_HFCA_61_01,AY_HFCA_61,,,8,3,5,Granite & Quartz worktops,Omega stone,1,,,,,,,,,,,,,,,,,,,,
IW,VJ,23/05/2023,E01011363,IMG_5067.JPG,19/05/2023,AY_HFCA_62_01,AY_HFCA_62,,,1,2,1,"Big Beef 6"" Sub",Subway,,Clear Channel,5.49,Advert,g,195,195,https://www.subway.com/-/media/United_Kingdom/2023/W3/IngredientsNutritionalInformationMay2023.pdf,2,https://www.subway.com/-/media/United_Kingdom/2023/W3/IngredientsNutritionalInformationMay2023.pdf,7.44,3.64,1.44,369.23,177.85,1.79,10.1,22.56,3,0,0
IW,VJ,23/05/2023,E01011363,IMG_5067.JPG,19/05/2023,AY_HFCA_62_01,AY_HFCA_62,,,1,2,1,Walkers Baked Cheese and Onion crisps,Subway,,Clear Channel,5.49,Advert,g,37.5,37.5,https://www.tesco.com/groceries/en-GB/products/259154000?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_Top+Offers_Online+Budget_1009392**259154000*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF955eCdXGGrZwS9HKsB_NGvIhMByWQbCEn7pS0uW6A9ZwNuYQWxhRwaAob9EALw_wcB&gclsrc=aw.ds,3,https://www.tesco.com/groceries/en-GB/products/259154000?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_Top+Offers_Online+Budget_1009392**259154000*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF955eCdXGGrZwS9HKsB_NGvIhMByWQbCEn7pS0uW6A9ZwNuYQWxhRwaAob9EALw_wcB&gclsrc=aw.ds,13,1.4,7.3,356,439.77,6.2,6.1,0,0,0,0
IW,VJ,23/05/2023,E01011363,IMG_5067.JPG,19/05/2023,AY_HFCA_62_01,AY_HFCA_62,,,1,2,2,Pepsi Max (large glass),Subway,,Clear Channel,5.49,Advert,ml,250,500,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF_W-UY4BU8TsXK2TQNYz81ir7OwDc3ZukLj-qLXyvPSUQ1wCM3PPRkaArQxEALw_wcB&gclsrc=aw.ds,3,https://www.sainsburys.co.uk/gol-ui/product/pepsi-max-330ml?istCompanyId=1e096408-041f-4238-994e-a7cf46bf9413&istFeedId=689af7a8-5842-4d88-be59-1ee5688a81b5&istItemId=ptarpaiwr&istBid=t&&cmpid=cpc&utm_source=Google&utm_medium=cpc&utm_campaign=15424330555&utm_content=shopping&utm_term=%257bsku%257d&utm_custom1=129852755749&utm_custom2=759-449-0952&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF_W-UY4BU8TsXK2TQNYz81ir7OwDc3ZukLj-qLXyvPSUQ1wCM3PPRkaArQxEALw_wcB&gclsrc=aw.ds,0,0,0,0,0.4,0,0,0,2,0,0
VJ,VJ,23/05/2023,E01011363,20230519_112118.jpg,19/05/2023,AY_HFCA_63_01,AY_HFCA_63,,,1,2,5,Women's clothing,JD Williams,1,Clear Channel,,,,,,,,,,,,,,,,,,,
VJ,VJ,23/05/2023,E01011363,20230519_112319.jpg,19/05/2023,AY_HFCA_64_01,AY_HFCA_64,,,8,3,1,Raffaello ice cream,Ferroro Rocher,0,Global,5,https://www.tesco.com/groceries/en-GB/products/313515644?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**313515644*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF-y90HGMNQG03uIveASk5zrMIed7Kwhfc5w4BXoh4qWwloBbYnbStkaAjVIEALw_wcB&gclsrc=aw.ds,ml,70,280,https://www.tesco.com/groceries/en-GB/products/313515644?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**313515644*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF-y90HGMNQG03uIveASk5zrMIed7Kwhfc5w4BXoh4qWwloBbYnbStkaAjVIEALw_wcB&gclsrc=aw.ds,3,https://www.tesco.com/groceries/en-GB/products/313515644?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**313515644*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF-y90HGMNQG03uIveASk5zrMIed7Kwhfc5w4BXoh4qWwloBbYnbStkaAjVIEALw_wcB&gclsrc=aw.ds,24.8,20.4,26.9,79.2,362,0,5.2,0,17,1,1
VJ,VJ,23/05/2023,E01011363,20230519_112319.jpg,19/05/2023,AY_HFCA_64_01,AY_HFCA_64,,,8,3,1,Ferrero Rocher ice cream,Ferroro Rocher,0,Global,5,https://www.tesco.com/groceries/en-GB/products/312828235?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**312828235*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF-f02aQxcJbs2vZGmvN8Fgq3oaRdqIbPkCTgtmjHqBBs3IOWBweBNMaAiV2EALw_wcB&gclsrc=aw.ds,ml,70,280,https://www.tesco.com/groceries/en-GB/products/312828235?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**312828235*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF-f02aQxcJbs2vZGmvN8Fgq3oaRdqIbPkCTgtmjHqBBs3IOWBweBNMaAiV2EALw_wcB&gclsrc=aw.ds,3,https://www.tesco.com/groceries/en-GB/products/312828235?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**312828235*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF-f02aQxcJbs2vZGmvN8Fgq3oaRdqIbPkCTgtmjHqBBs3IOWBweBNMaAiV2EALw_wcB&gclsrc=aw.ds,27.8,14,26.2,70.8,390,0,5,0,17,1,1
